"STATION","NAME","DATE","TAVG"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-10-25","55"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-10-26","42"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-10-27","40"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-10-28","45"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-10-29","40"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-01","56"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-02","66"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-03","65"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-04","65"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-05","55"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-06","40"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-07","34"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-08","33"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-09","33"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-10","44"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-11","60"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-12","55"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-13","36"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-14","34"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-15","42"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-16","43"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-17","48"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-18","61"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-19","50"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-20","51"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-21","55"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-22","58"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-23","53"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-24","33"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-25","33"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-26","42"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-27","49"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-28","36"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-29","32"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-11-30","46"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-01","41"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-02","33"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-03","38"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-04","38"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-05","35"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-06","36"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-07","35"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-08","42"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-09","51"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-10","44"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-11","28"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-12","23"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-13","27"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-14","29"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-15","33"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-16","38"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-17","29"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-18","30"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-19","25"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-20","19"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-21","35"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-22","47"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-23","42"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-24","29"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-25","29"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-26","31"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-27","40"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-28","49"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-29","43"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-30","36"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2003-12-31","39"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-01","41"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-02","58"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-03","52"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-04","38"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-05","25"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-06","12"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-07","22"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-08","31"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-09","28"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-10","21"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-11","36"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-12","32"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-13","33"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-14","34"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-15","26"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-16","33"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-17","37"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-18","26"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-19","16"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-20","20"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-21","28"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-22","23"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-23","23"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-24","29"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-25","20"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-26","26"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-27","20"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-28","11"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-29","10"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-30","-3"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-01-31","-2"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-01","22"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-02","33"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-03","26"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-04","22"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-05","31"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-06","30"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-07","23"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-08","19"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-09","32"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-10","28"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-11","29"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-12","28"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-13","26"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-14","32"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-15","25"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-16","25"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-17","31"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-18","34"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-19","45"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-20","47"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-21","37"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-22","39"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-23","45"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-24","37"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-25","37"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-26","39"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-27","37"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-28","41"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-02-29","49"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-01","55"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-02","49"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-03","45"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-04","56"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-05","56"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-06","44"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-07","44"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-08","40"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-09","35"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-10","37"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-11","39"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-12","30"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-13","36"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-14","43"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-15","38"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-16","37"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-17","40"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-18","44"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-19","42"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-20","52"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-21","32"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-22","31"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-23","42"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-24","57"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-25","61"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-26","60"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-27","59"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-28","61"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-29","53"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-30","44"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-03-31","46"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-01","42"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-02","45"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-03","49"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-04","40"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-05","39"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-06","49"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-07","56"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-08","50"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-09","43"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-10","46"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-11","50"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-12","45"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-13","45"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-14","50"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-15","56"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-16","65"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-17","73"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-18","74"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-19","70"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-20","66"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-21","66"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-22","55"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-23","59"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-24","58"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-25","60"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-26","54"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-27","50"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-28","58"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-29","68"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-04-30","68"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-01","54"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-02","50"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-03","48"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-04","51"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-05","60"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-06","71"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-07","72"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-08","71"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-09","72"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-10","73"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-11","73"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-12","76"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-13","71"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-14","64"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-15","56"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-16","63"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-17","70"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-18","75"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-19","72"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-20","77"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-21","81"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-22","79"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-23","73"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-24","71"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-25","73"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-26","66"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-27","73"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-28","67"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-29","66"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-30","77"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-05-31","66"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-01","68"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-02","64"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-03","65"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-04","66"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-05","67"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-06","70"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-07","73"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-08","80"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-09","77"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-10","78"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-11","82"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-12","77"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-13","77"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-14","78"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-15","80"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-16","79"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-17","79"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-18","77"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-19","63"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-20","61"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-21","70"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-22","66"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-23","65"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-24","72"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-25","63"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-26","63"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-27","67"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-28","70"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-29","66"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-06-30","67"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-05","77"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-06","77"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-07","71"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-08","68"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-09","80"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-10","78"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-11","77"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-12","79"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-13","78"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-14","73"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-15","71"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-16","72"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-17","72"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-18","71"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-19","71"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-20","74"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-21","78"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-22","81"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-23","72"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-24","68"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-25","64"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-26","67"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-27","64"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-28","67"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-29","69"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-30","69"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-07-31","75"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-08-01","74"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-08-02","75"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-08-03","79"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-08-04","78"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-08-05","69"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-08-06","64"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-08-07","63"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-08-08","66"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-08-09","70"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-08-10","69"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-08-11","61"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-08-12","56"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-08-13","61"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-08-14","61"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-08-15","62"
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","2004-08-16","63"
